date,C5TC (182),C5TC,BCI,C16_182,C3,C5,C3-TCE,C5-TCE,C3_minus_C5,C3_div_C5,C3_TCE_minus_C5_TCE,C3_TCE_div_C5_TCE,C3_TCE_div_C5TC_182,C5_TCE_div_C5TC_182,C10_182,C14_182,C17,C17-TCE,C18_182,C2,C2-TCE,C7,C8_182,C9_182,fetch_time
2024-01-18,,15365.0,1853.0,,21.383,8.14,16157.0,13440.0,13.242999999999999,2.6269041769041768,2717.0,1.2021577380952382,,,,,15.25,14751.0,,9.75,12789.0,11.136,,,2026-07-20T16:03:09Z
2024-01-19,,18608.0,2244.0,,23.833,8.77,20547.0,16276.0,15.062999999999999,2.7175598631698974,4271.0,1.2624109117719342,,,,,16.356,17244.0,,10.179,14233.0,12.143,,,2026-07-20T16:03:09Z
2024-01-22,,18842.0,2272.0,,22.794,8.32,18181.0,13716.0,14.474,2.7396634615384614,4465.0,1.3255322251385244,,,,,16.333,16880.0,,10.136,13765.0,12.964,,,2026-07-20T16:03:09Z
2024-01-23,,17412.0,2099.0,,21.461,7.79,15393.0,10881.0,13.671,2.7549422336328626,4512.0,1.414667769506479,,,,,15.756,15204.0,,9.886,12626.0,12.807,,,2026-07-20T16:03:09Z
2024-01-24,,17787.0,2145.0,,21.061,8.155,14623.0,12758.0,12.906,2.5825873697118333,1865.0,1.1461827872707322,,,,,15.628,14885.0,,9.507,11095.0,13.036,,,2026-07-20T16:03:09Z
2024-01-25,,17298.0,2086.0,,20.783,7.925,13838.0,11386.0,12.858,2.622460567823344,2452.0,1.2153521868961883,,,,,15.506,14335.0,,9.207,9751.0,13.136,,,2026-07-20T16:03:09Z
2024-01-26,,17708.0,2135.0,,21.311,7.87,14307.0,10623.0,13.440999999999999,2.7078780177890724,3684.0,1.3467946907653205,,,,,15.689,14268.0,,9.714,11331.0,13.35,,,2026-07-20T16:03:09Z
2024-01-29,,17708.0,2135.0,,21.311,7.67,13981.0,9329.0,13.641,2.7784876140808343,4652.0,1.4986600921856577,,,,,15.639,13822.0,,9.636,11013.0,13.1,,,2026-07-20T16:03:09Z
2024-01-30,,17708.0,2135.0,,20.906,7.485,12777.0,8044.0,13.421,2.7930527722110887,4733.0,1.5883888612630532,,,,,15.444,12918.0,,9.529,10228.0,12.779,,,2026-07-20T16:03:09Z
2024-01-31,,17708.0,2135.0,,21.722,7.965,14238.0,10366.0,13.757000000000001,2.727181418706843,3872.0,1.3735288442986686,,,,,15.839,13819.0,,9.679,10713.0,12.55,,,2026-07-20T16:03:09Z
2024-02-01,,17708.0,2135.0,,22.15,8.415,15320.0,12859.0,13.735,2.6322043969102795,2461.0,1.1913834668325687,,,,,16.156,14884.0,,9.521,10334.0,12.171,,,2026-07-20T16:03:09Z
2024-02-02,,17708.0,2135.0,,22.15,8.475,15685.0,13473.0,13.674999999999999,2.613569321533923,2212.0,1.1641802122764047,,,,,16.2,15351.0,,9.5,10272.0,12.671,,,2026-07-20T16:03:09Z
2024-02-05,,17708.0,2135.0,,22.605,8.755,17670.0,15817.0,13.85,2.5819531696173614,1853.0,1.1171524309287475,,,,,16.467,17100.0,,9.614,11565.0,12.836,,,2026-07-20T16:03:09Z
2024-02-06,,17708.0,2135.0,,24.125,9.22,20807.0,18304.0,14.905,2.6165943600867676,2503.0,1.1367460664335665,,,,,17.272,19359.0,,10.143,13701.0,13.064,,,2026-07-20T16:03:09Z
2024-02-07,,17708.0,2135.0,,23.425,8.69,19238.0,15444.0,14.735000000000001,2.695627157652474,3794.0,1.2456617456617456,,,,,16.961,18357.0,,10.079,13203.0,12.964,,,2026-07-20T16:03:09Z
2024-02-08,,17708.0,2135.0,,23.49,8.235,19080.0,12883.0,15.254999999999999,2.8524590163934427,6197.0,1.481021501203136,,,,,16.978,18127.0,,10.179,13424.0,12.836,,,2026-07-20T16:03:09Z
2024-02-09,,17708.0,2135.0,,24.111,9.46,19752.0,18661.0,14.651,2.548731501057082,1091.0,1.0584641766250469,,,,,17.35,18577.0,,10.443,14033.0,12.914,,,2026-07-20T16:03:09Z
2024-02-12,,17708.0,2135.0,,24.667,9.625,20662.0,19344.0,15.042000000000002,2.562805194805195,1318.0,1.0681348221670803,,,,,17.494,18777.0,,10.543,14299.0,12.943,,,2026-07-20T16:03:09Z
2024-02-13,,17708.0,2135.0,,24.575,9.57,20460.0,19047.0,15.004999999999999,2.567920585161964,1413.0,1.0741849110096078,,,,,17.517,18819.0,,10.629,14582.0,12.993,,,2026-07-20T16:03:09Z
2024-02-14,,17708.0,2135.0,,24.275,9.26,19789.0,17400.0,15.014999999999999,2.6214902807775378,2389.0,1.1372988505747126,,,,,17.389,18405.0,,10.364,13287.0,13.064,,,2026-07-20T16:03:09Z
2024-02-15,,17708.0,2135.0,,24.245,9.05,19868.0,16446.0,15.195,2.6790055248618785,3422.0,1.2080749118326646,,,,,17.317,18348.0,,10.236,13089.0,13.114,,,2026-07-20T16:03:09Z
2024-02-16,,17708.0,2135.0,,24.195,9.7,19641.0,19651.0,14.495000000000001,2.4943298969072165,-10.0,0.9994911200447815,,,,,17.35,18311.0,,10.229,12989.0,13.114,,,2026-07-20T16:03:09Z
2024-02-19,,17708.0,2135.0,,24.125,9.755,19395.0,19840.0,14.37,2.473090722706304,-445.0,0.977570564516129,,,,,17.228,17885.0,,10.2,12900.0,13.114,,,2026-07-20T16:03:09Z
2024-02-20,,17708.0,2135.0,,23.92,9.485,19128.0,18580.0,14.435000000000002,2.521876647337902,548.0,1.0294940796555436,,,,,17.061,17577.0,,10.129,12710.0,13.007,,,2026-07-20T16:03:09Z
2024-02-21,,17708.0,2135.0,,24.66,9.645,20875.0,19637.0,15.015,2.556765163297045,1238.0,1.0630442531954982,,,,,17.411,18776.0,,10.3,13597.0,13.214,,,2026-07-20T16:03:09Z
2024-02-22,,17708.0,2135.0,,25.65,10.39,22789.0,23401.0,15.259999999999998,2.468719923002887,-612.0,0.9738472714841246,,,,,18.028,20368.0,,10.764,15253.0,13.529,,,2026-07-20T16:03:09Z
2024-02-23,,17708.0,2135.0,,26.18,11.205,23765.0,27497.0,14.975,2.3364569388665775,-3732.0,0.8642761028475834,,,,,18.561,21708.0,,11.486,18025.0,14.514,,,2026-07-20T16:03:09Z
2024-02-26,,17708.0,2135.0,,26.35,10.95,24545.0,26572.0,15.400000000000002,2.406392694063927,-2027.0,0.9237166942646394,,,,,18.75,22635.0,,11.629,19065.0,14.657,,,2026-07-20T16:03:09Z
2024-02-27,,17708.0,2135.0,,26.26,11.085,24170.0,27094.0,15.175,2.3689670726206584,-2924.0,0.8920794271794493,,,,,18.75,22445.0,,12.236,21302.0,14.836,,,2026-07-20T16:03:09Z
2024-02-28,,17708.0,2135.0,,27.465,12.16,26410.0,32457.0,15.305,2.2586348684210527,-6047.0,0.8136919616723666,,,,,19.517,24337.0,,13.536,26231.0,15.364,,,2026-07-20T16:03:09Z
2024-02-29,,17708.0,2135.0,,27.895,12.77,27307.0,35608.0,15.125,2.184416601409554,-8301.0,0.7668782296113233,,,,,19.978,25602.0,,13.693,27006.0,15.443,,,2026-07-20T16:03:09Z
2024-03-01,,17708.0,2135.0,,28.767,13.645,29137.0,40159.0,15.122,2.108244778307072,-11022.0,0.7255409746258622,,,,,21.013,28439.0,,13.993,28100.0,15.679,,,2026-07-20T16:03:09Z
2024-03-04,,17708.0,2135.0,,29.655,14.675,30513.0,45093.0,14.98,2.0207836456558774,-14580.0,0.6766682190140376,,,,,22.033,30771.0,,14.129,28133.0,15.7,,,2026-07-20T16:03:09Z
2024-03-05,,17708.0,2135.0,,29.575,14.46,30385.0,44022.0,15.114999999999998,2.0452973720608574,-13637.0,0.6902230702830403,,,,,22.178,31183.0,,14.043,27958.0,15.6,,,2026-07-20T16:03:09Z
2024-03-06,,17708.0,2135.0,,28.955,12.9,29537.0,36387.0,16.055,2.2445736434108525,-6850.0,0.8117459532250529,,,,,21.8,30545.0,,13.707,26909.0,15.079,,,2026-07-20T16:03:09Z
2024-03-07,,17708.0,2135.0,,30.105,13.745,31579.0,40502.0,16.36,2.190251000363769,-8923.0,0.7796898918571923,,,,,22.228,31457.0,,13.836,27188.0,15.236,,,2026-07-20T16:03:09Z
2024-03-08,,17708.0,2135.0,,31.26,14.4,33957.0,43924.0,16.86,2.1708333333333334,-9967.0,0.7730853292049904,,,,,22.9,33326.0,,14.279,29063.0,15.543,,,2026-07-20T16:03:09Z
2024-03-11,,35780.0,4314.0,,31.63,14.535,35052.0,44921.0,17.095,2.176126590987272,-9869.0,0.7803031989492665,,,,,23.167,34383.0,,14.414,29926.0,15.664,,,2026-07-20T16:03:09Z
2024-03-12,,33939.0,4092.0,,30.865,13.125,33563.0,37750.0,17.74,2.3516190476190477,-4187.0,0.8890860927152318,,,,,22.739,33272.0,,14.207,28948.0,15.664,,,2026-07-20T16:03:09Z
2024-03-13,,34737.0,4189.0,,31.7,12.945,35269.0,36883.0,18.755,2.4488219389725763,-1614.0,0.9562400021690209,,,,,23.122,34340.0,,14.286,29295.0,16.057,,,2026-07-20T16:03:09Z
2024-03-14,,33521.0,4042.0,,31.115,12.325,33819.0,33473.0,18.79,2.5245436105476675,346.0,1.0103366892719505,,,,,22.811,33234.0,,14.264,28895.0,15.871,,,2026-07-20T16:03:09Z
2024-03-15,,33332.0,4019.0,,30.98,12.24,33227.0,32764.0,18.740000000000002,2.531045751633987,463.0,1.014131363691857,,,,,22.7,32627.0,,14.3,28719.0,15.786,,,2026-07-20T16:03:09Z
2024-03-18,,33911.0,4089.0,,30.995,12.805,33306.0,35686.0,18.19,2.4205388520109334,-2380.0,0.9333071792859945,,,,,22.856,33087.0,,14.379,29010.0,15.864,,,2026-07-20T16:03:09Z
2024-03-19,,33093.0,3990.0,,30.655,13.075,32427.0,36887.0,17.580000000000002,2.3445506692160616,-4460.0,0.879090194377423,,,,,22.714,32512.0,,14.221,28123.0,15.171,,,2026-07-20T16:03:09Z
2024-03-20,,30601.0,3690.0,,29.965,11.975,31007.0,31230.0,17.990000000000002,2.502296450939457,-223.0,0.9928594300352226,,,,,22.417,31671.0,,13.714,26019.0,14.693,,,2026-07-20T16:03:09Z
2024-03-21,,29752.0,3588.0,,29.01,12.155,29656.0,32598.0,16.855000000000004,2.386672151378034,-2942.0,0.9097490643597766,,,,,21.95,30951.0,,13.264,24810.0,14.357,,,2026-07-20T16:03:09Z
2024-03-22,,28875.0,3482.0,,28.535,12.171,28718.0,32679.0,16.364,2.3445074357078304,-3961.0,0.8787906606689311,,,,,21.572,29953.0,,13.007,23804.0,14.1,,,2026-07-20T16:03:09Z
2024-03-25,,27325.0,3295.0,,27.95,11.32,27554.0,28333.0,16.63,2.4690812720848054,-779.0,0.9725055588889281,,,,,21.056,28581.0,,12.75,22687.0,13.814,,,2026-07-20T16:03:09Z
2024-03-26,,24580.0,2964.0,,26.65,10.195,24703.0,22357.0,16.455,2.6140264835703775,2346.0,1.1049335778503377,,,,,20.217,26090.0,,12.307,20700.0,13.279,,,2026-07-20T16:03:09Z
2024-03-27,,21875.0,2638.0,,25.695,9.515,22976.0,19024.0,16.18,2.7004729374671568,3952.0,1.2077375946173254,,,,,19.494,24333.0,,11.914,19327.0,12.536,,,2026-07-20T16:03:09Z
2024-03-28,,21866.0,2637.0,,25.375,10.14,22483.0,22327.0,15.235,2.502465483234714,156.0,1.0069870560308147,,,,,19.361,24115.0,,11.9,19454.0,12.15,,,2026-07-20T16:03:09Z
2024-03-29,,21866.0,2637.0,,25.375,10.14,22483.0,22327.0,15.235,2.502465483234714,156.0,1.0069870560308147,,,,,19.361,24115.0,,11.9,19454.0,12.15,,,2026-07-20T16:03:09Z
2024-04-01,,21866.0,2637.0,,25.375,10.14,22483.0,22327.0,15.235,2.502465483234714,156.0,1.0069870560308147,,,,,19.361,24115.0,,11.9,19454.0,12.15,,,2026-07-20T16:03:09Z
2024-04-02,,19852.0,2394.0,,23.69,9.64,18783.0,19462.0,14.05,2.45746887966805,-679.0,0.9651114993320317,,,,,18.311,20982.0,,11.436,17122.0,11.7,,,2026-07-20T16:03:09Z
2024-04-03,,20215.0,2437.0,,23.9,9.905,18970.0,20621.0,13.995,2.4129227662796566,-1651.0,0.9199359875854711,,,,,18.244,20587.0,,11.443,16899.0,11.736,,,2026-07-20T16:03:09Z
2024-04-04,,19522.0,2354.0,,24.05,9.6,19484.0,19249.0,14.450000000000001,2.5052083333333335,235.0,1.0122084264117617,,,,,18.239,20782.0,,11.314,16225.0,11.629,,,2026-07-20T16:03:09Z
2024-04-05,,18857.0,2274.0,,24.305,9.215,20076.0,17362.0,15.09,2.637547476939772,2714.0,1.1563183964980992,,,,,18.244,20881.0,,11.236,16033.0,11.55,,,2026-07-20T16:03:09Z
2024-04-08,,18226.0,2198.0,,24.35,8.955,19621.0,15579.0,15.395000000000001,2.7191513121161366,4042.0,1.2594518261762628,,,,,18.156,20126.0,,11.107,14939.0,11.393,,,2026-07-20T16:03:09Z
2024-04-09,,17854.0,2153.0,,24.125,8.915,19691.0,15808.0,15.21,2.7061132922041504,3883.0,1.24563512145749,,,,,18.0,20208.0,,10.979,14906.0,11.314,,,2026-07-20T16:03:09Z
2024-04-10,,18266.0,2202.0,,24.95,8.99,21358.0,16223.0,15.959999999999999,2.775305895439377,5135.0,1.3165259199901373,,,,,18.244,20890.0,,10.964,14932.0,11.321,,,2026-07-20T16:03:09Z
2024-04-11,,18266.0,2202.0,,25.65,10.355,22888.0,23306.0,15.294999999999998,2.477064220183486,-418.0,0.9820647043679739,,,,,18.717,22282.0,,11.321,16494.0,11.536,,,2026-07-20T16:03:09Z
2024-04-12,,18266.0,2202.0,,25.865,10.76,23183.0,25262.0,15.104999999999999,2.403810408921933,-2079.0,0.9177024780302431,,,,,18.983,22861.0,,11.079,15503.0,11.536,,,2026-07-20T16:03:09Z
2024-04-15,,18266.0,2202.0,,25.745,10.57,22571.0,23977.0,15.175,2.435666982024598,-1406.0,0.9413604704508487,,,,,18.9,22281.0,,11.05,15055.0,11.543,,,2026-07-20T16:03:09Z
2024-04-16,,18266.0,2202.0,,26.41,10.915,24288.0,26077.0,15.495000000000001,2.419606046724691,-1789.0,0.9313954826091958,,,,,19.333,23813.0,,11.114,15699.0,11.379,,,2026-07-20T16:03:09Z
2024-04-17,,18266.0,2202.0,,26.86,11.66,24762.0,29525.0,15.2,2.3036020583190395,-4763.0,0.8386790855207451,,,,,19.511,23884.0,,11.114,15429.0,11.4,,,2026-07-20T16:03:09Z
2024-04-18,,18266.0,2202.0,,27.255,11.735,25808.0,30132.0,15.52,2.3225394120153386,-4324.0,0.856498075136068,,,,,19.778,24846.0,,11.207,16113.0,11.45,,,2026-07-20T16:03:09Z
2024-04-19,,18266.0,2202.0,,27.04,11.875,25670.0,31087.0,15.165,2.277052631578947,-5417.0,0.8257470968572072,,,,,19.6,24651.0,,11.179,16476.0,11.293,,,2026-07-20T16:03:09Z
2024-04-22,,18266.0,2202.0,,26.43,11.275,24456.0,28021.0,15.155,2.3441241685144125,-3565.0,0.8727739909353699,,,,,19.361,24011.0,,10.914,15373.0,11.057,,,2026-07-20T16:03:09Z
2024-04-23,,18266.0,2202.0,,25.91,10.835,23578.0,25903.0,15.075,2.39132441162898,-2325.0,0.9102420569046057,,,,,19.178,23670.0,,10.521,13900.0,10.086,,,2026-07-20T16:03:09Z
2024-04-24,,18266.0,2202.0,,25.69,10.45,22858.0,23699.0,15.240000000000002,2.458373205741627,-841.0,0.9645132706021351,,,,,19.078,23130.0,,10.45,13561.0,9.786,,,2026-07-20T16:03:09Z
2024-04-25,,18266.0,2202.0,,25.28,10.13,22079.0,22093.0,15.15,2.495557749259625,-14.0,0.999366315122437,,,,,18.878,22631.0,,10.279,12919.0,9.764,,,2026-07-20T16:03:09Z
2024-04-26,,18266.0,2202.0,,25.13,9.915,21980.0,21163.0,15.215,2.5345436207766014,817.0,1.0386051126966875,,,,,18.878,22821.0,,10.164,12615.0,9.707,,,2026-07-20T16:03:09Z
2024-04-29,,18266.0,2202.0,,24.992,9.58,21155.0,18989.0,15.412,2.608768267223382,2166.0,1.114066038232661,,,,,18.911,22376.0,,10.057,11756.0,9.671,,,2026-07-20T16:03:09Z
2024-04-30,,18266.0,2202.0,,25.145,9.965,21862.0,21293.0,15.18,2.523331660812845,569.0,1.0267223970318884,,,,,19.033,23088.0,,9.979,11827.0,9.571,,,2026-07-20T16:03:09Z
2024-05-01,,18266.0,2202.0,,25.15,10.006,22020.0,21627.0,15.143999999999998,2.5134919048570854,393.0,1.0181717297822166,,,,,19.3,23935.0,,9.95,11815.0,9.6,,,2026-07-20T16:03:09Z
2024-05-02,,18266.0,2202.0,,25.76,10.445,23836.0,24381.0,15.315000000000001,2.466251795117281,-545.0,0.9776465280341249,,,,,19.65,25448.0,,10.15,13338.0,10.314,,,2026-07-20T16:03:09Z
2024-05-03,,18266.0,2202.0,,26.665,10.7,25779.0,25814.0,15.965,2.492056074766355,-35.0,0.9986441465871233,,,,,20.106,26804.0,,10.657,15547.0,11.821,,,2026-07-20T16:03:09Z
2024-05-06,,18266.0,2202.0,,26.665,10.7,25779.0,25814.0,15.965,2.492056074766355,-35.0,0.9986441465871233,,,,,20.106,26804.0,,10.657,15547.0,11.821,,,2026-07-20T16:03:09Z
2024-05-07,,18266.0,2202.0,,27.505,11.65,27239.0,30490.0,15.854999999999999,2.3609442060085835,-3251.0,0.8933748770088553,,,,,20.817,28491.0,,11.371,18265.0,13.914,,,2026-07-20T16:03:09Z
2024-05-08,,18266.0,2202.0,,27.76,11.86,27723.0,31544.0,15.900000000000002,2.340640809443508,-3821.0,0.8788676134922647,,,,,21.144,29336.0,,11.679,19478.0,14.857,,,2026-07-20T16:03:09Z
2024-05-09,,18266.0,2202.0,,27.344,11.8,26852.0,31196.0,15.544,2.31728813559322,-4344.0,0.8607513783818438,,,,,21.025,28974.0,,11.629,19330.0,14.586,,,2026-07-20T16:03:09Z
2024-05-10,,18266.0,2202.0,,27.05,11.715,26154.0,30663.0,15.335,2.309005548442168,-4509.0,0.8529498092163194,,,,,20.761,28163.0,,11.507,18787.0,14.271,,,2026-07-20T16:03:09Z
2024-05-13,,18266.0,2202.0,,26.175,11.225,24427.0,28165.0,14.950000000000001,2.3318485523385304,-3738.0,0.8672820876974969,,,,,20.3,26946.0,,11.193,17692.0,13.436,,,2026-07-20T16:03:09Z
2024-05-14,,18266.0,2202.0,,25.21,11.07,22681.0,27509.0,14.14,2.2773261065943995,-4828.0,0.824493802028427,,,,,19.767,25690.0,,10.9,16697.0,12.907,,,2026-07-20T16:03:09Z
2024-05-15,,18266.0,2202.0,,24.828,10.665,22214.0,25686.0,14.163,2.327988748241913,-3472.0,0.864829089776532,,,,,18.369,22274.0,,10.579,15627.0,12.529,,,2026-07-20T16:03:09Z
2024-05-16,,18266.0,2202.0,,24.78,10.135,22040.0,22918.0,14.645000000000001,2.444992599901332,-878.0,0.9616895017017192,,,,,18.211,21781.0,,10.443,15114.0,12.193,,,2026-07-20T16:03:09Z
2024-05-17,,18266.0,2202.0,,25.094,10.656,22620.0,25540.0,14.438,2.3549174174174174,-2920.0,0.8856695379796398,,,,,18.356,22126.0,,10.236,14124.0,12.557,,,2026-07-20T16:03:09Z
2024-05-20,,18266.0,2202.0,,25.333,10.511,23042.0,24759.0,14.822,2.4101417562553515,-1717.0,0.9306514802698009,,,,,18.448,22322.0,,10.293,14308.0,12.914,,,2026-07-20T16:03:09Z
2024-05-21,,18266.0,2202.0,,25.435,10.265,23155.0,23430.0,15.169999999999998,2.477837311251826,-275.0,0.9882629107981221,,,,,18.539,22476.0,,9.971,12961.0,12.836,,,2026-07-20T16:03:09Z
2024-05-22,,18266.0,2202.0,,25.16,10.24,23106.0,23719.0,14.92,2.45703125,-613.0,0.9741557401239512,,,,,18.483,22803.0,,9.579,11690.0,12.636,,,2026-07-20T16:03:09Z
2024-05-23,,18266.0,2202.0,,24.975,9.805,23176.0,21868.0,15.170000000000002,2.547169811320755,1308.0,1.0598134260106091,,,,,18.339,22841.0,,9.436,11441.0,12.786,,,2026-07-20T16:03:09Z
2024-05-24,,21674.0,2613.0,,24.765,10.095,22939.0,23497.0,14.67,2.453194650817236,-558.0,0.9762522875260672,,,,,18.3,22909.0,,9.421,11605.0,12.793,,,2026-07-20T16:03:09Z
2024-05-27,,21674.0,2613.0,,24.765,10.095,22939.0,23497.0,14.67,2.453194650817236,-558.0,0.9762522875260672,,,,,18.3,22909.0,,9.421,11605.0,12.793,,,2026-07-20T16:03:09Z
2024-05-28,,21633.0,2608.0,,24.375,9.985,22081.0,22861.0,14.39,2.441161742613921,-780.0,0.9658807576221513,,,,,18.306,22839.0,,9.4,11166.0,12.743,,,2026-07-20T16:03:09Z
2024-05-29,,22178.0,2674.0,,24.3,10.1,21676.0,23231.0,14.200000000000001,2.4059405940594063,-1555.0,0.9330635788386208,,,,,18.356,22724.0,,9.436,11061.0,13.0,,,2026-07-20T16:03:09Z
2024-05-30,,22808.0,2750.0,,23.97,10.885,21054.0,27257.0,13.084999999999999,2.202112999540652,-6203.0,0.7724254319991195,,,,,18.23,22420.0,,9.464,11217.0,12.729,,,2026-07-20T16:03:09Z
2024-05-31,,23389.0,2820.0,,24.255,11.135,21696.0,28598.0,13.12,2.1782667265379434,-6902.0,0.758654451360235,,,,,18.37,22866.0,,9.507,11470.0,12.793,,,2026-07-20T16:03:09Z
2024-06-03,,23357.0,2816.0,,24.515,11.065,22525.0,28507.0,13.450000000000001,2.215544509715319,-5982.0,0.7901568035921002,,,,,18.456,23397.0,,9.479,11678.0,12.807,,,2026-07-20T16:03:09Z
2024-06-04,,23545.0,2839.0,,24.71,11.105,23413.0,29136.0,13.605,2.225123818099955,-5723.0,0.8035763316858868,,,,,18.606,24277.0,,9.514,12366.0,12.786,,,2026-07-20T16:03:09Z
2024-06-05,,24424.0,2945.0,,25.24,11.185,24726.0,29769.0,14.054999999999998,2.2565936522127847,-5043.0,0.8305955860122947,,,,,18.811,25075.0,,9.671,13327.0,12.879,,,2026-07-20T16:03:09Z
2024-06-06,,24689.0,2977.0,,25.506,11.215,25389.0,30038.0,14.291,2.274275523851984,-4649.0,0.8452293761235768,,,,,18.975,25640.0,,9.729,13614.0,12.879,,,2026-07-20T16:03:09Z
2024-06-07,,24867.0,2998.0,,25.765,11.245,25485.0,29841.0,14.520000000000001,2.2912405513561587,-4356.0,0.8540263395998794,,,,,19.083,25527.0,,9.743,13235.0,12.843,,,2026-07-20T16:03:09Z
2024-06-10,,24759.0,2985.0,,26.085,10.875,26245.0,28064.0,15.21,2.3986206896551723,-1819.0,0.9351838654503991,,,,,19.2,25959.0,,9.771,13396.0,12.829,,,2026-07-20T16:03:09Z
2024-06-11,,23089.0,2784.0,,25.62,10.33,24922.0,24944.0,15.290000000000001,2.480154888673766,-22.0,0.9991180243745991,,,,,18.989,25013.0,,9.571,12145.0,12.357,,,2026-07-20T16:03:09Z
2024-06-12,,22608.0,2726.0,,25.535,10.095,24587.0,23605.0,15.44,2.529470034670629,982.0,1.0416013556449906,,,,,18.856,24500.0,,9.571,12040.0,12.143,,,2026-07-20T16:03:09Z
2024-06-13,,24752.0,2985.0,,26.955,11.02,27359.0,28295.0,15.934999999999999,2.446007259528131,-936.0,0.9669199505212935,,,,,19.833,27051.0,,9.871,13142.0,12.364,,,2026-07-20T16:03:09Z
2024-06-14,,24525.0,2957.0,,26.785,10.62,26954.0,26198.0,16.165,2.5221280602636535,756.0,1.0288571646690587,,,,,19.744,26750.0,,9.979,13386.0,12.421,,,2026-07-20T16:03:09Z
2024-06-17,,24363.0,2938.0,,26.645,10.59,26579.0,25961.0,16.055,2.516052880075543,618.0,1.0238049381764955,,,,,19.617,26320.0,,9.993,13468.0,12.393,,,2026-07-20T16:03:09Z
2024-06-18,,24596.0,2966.0,,26.595,10.74,26214.0,26501.0,15.854999999999999,2.4762569832402233,-287.0,0.9891702199916984,,,,,19.606,26034.0,,10.043,13466.0,12.35,,,2026-07-20T16:03:09Z
2024-06-19,,24278.0,2927.0,,26.54,10.635,25730.0,25649.0,15.905,2.4955336154207806,81.0,1.0031580178564465,,,,,19.594,25642.0,,9.979,12915.0,12.286,,,2026-07-20T16:03:09Z
2024-06-20,,25533.0,3079.0,,27.335,11.025,27309.0,27646.0,16.310000000000002,2.4793650793650794,-337.0,0.9878101714533748,,,,,19.983,26678.0,,10.114,13393.0,12.314,,,2026-07-20T16:03:09Z
2024-06-21,,26059.0,3142.0,,27.375,11.095,27407.0,28019.0,16.28,2.4673276250563316,-612.0,0.9781576787180127,,,,,20.011,26771.0,,10.1,13393.0,12.671,,,2026-07-20T16:03:09Z
2024-06-24,,25650.0,3093.0,,27.29,10.745,27091.0,26110.0,16.545,2.5397859469520707,981.0,1.0375718115664496,,,,,19.933,26423.0,,10.129,13540.0,12.629,,,2026-07-20T16:03:09Z
2024-06-25,,25650.0,3093.0,,27.095,10.265,26588.0,23564.0,16.83,2.6395518753044325,3024.0,1.1283313529112204,,,,,19.794,25942.0,,10.0,12862.0,12.543,,,2026-07-20T16:03:09Z
2024-06-26,,25650.0,3093.0,,28.01,10.595,28285.0,25154.0,17.415,2.6436998584237847,3131.0,1.1244732448119583,,,,,20.161,26807.0,,10.329,14145.0,12.95,,,2026-07-20T16:03:09Z
2024-06-27,,25650.0,3093.0,,28.815,11.33,29972.0,28984.0,17.485,2.543248014121801,988.0,1.0340877725641733,,,,,20.856,28737.0,,10.607,15395.0,13.357,,,2026-07-20T16:03:09Z
2024-06-28,,25650.0,3093.0,,29.2,11.165,30396.0,27860.0,18.035,2.615315718763995,2536.0,1.09102656137832,,,,,21.148,29185.0,,10.7,15408.0,13.679,,,2026-07-20T16:03:09Z
2024-07-01,,25650.0,3093.0,,32.625,11.48,37282.0,29573.0,21.145,2.8418989547038325,7709.0,1.2606769688567274,,,,,24.128,37176.0,,11.021,16824.0,14.164,,,2026-07-20T16:03:09Z
2024-07-02,,25650.0,3093.0,,32.3,12.17,36285.0,32791.0,20.129999999999995,2.6540673788003284,3494.0,1.1065536275197463,,,,,24.017,36542.0,,11.129,17001.0,14.357,,,2026-07-20T16:03:09Z
2024-07-03,,25650.0,3093.0,,30.29,10.86,31924.0,25780.0,19.43,2.7891344383057093,6144.0,1.2383242823894491,,,,,22.617,32465.0,,10.979,16056.0,14.343,,,2026-07-20T16:03:09Z
2024-07-04,,25650.0,3093.0,,29.19,10.745,29981.0,25386.0,18.445,2.716612377850163,4595.0,1.1810052784999605,,,,,21.406,29486.0,,10.886,15839.0,14.414,,,2026-07-20T16:03:09Z
2024-07-05,,25650.0,3093.0,,28.505,10.28,28313.0,22749.0,18.225,2.7728599221789882,5564.0,1.2445821794364587,,,,,20.95,27978.0,,10.693,14865.0,14.264,,,2026-07-20T16:03:09Z
2024-07-08,,25650.0,3093.0,,28.155,10.26,27534.0,22572.0,17.895000000000003,2.744152046783626,4962.0,1.2198298777246146,,,,,20.8,27497.0,,10.614,14512.0,14.136,,,2026-07-20T16:03:09Z
2024-07-09,,25650.0,3093.0,,26.98,10.02,25650.0,21715.0,16.96,2.692614770459082,3935.0,1.1812111443702509,,,,,20.194,26314.0,,10.493,14491.0,13.943,,,2026-07-20T16:03:09Z
2024-07-10,,25650.0,3093.0,,26.985,9.935,26095.0,21648.0,17.049999999999997,2.7161550075490686,4447.0,1.2054231337767922,,,,,20.211,26777.0,,10.493,14881.0,14.514,,,2026-07-20T16:03:09Z
2024-07-11,,25650.0,3093.0,,26.815,10.01,25739.0,22014.0,16.805,2.678821178821179,3725.0,1.1692105024075587,,,,,20.072,26391.0,,10.407,14556.0,14.307,,,2026-07-20T16:03:09Z
