date,C5TC (182),C5TC,BCI,C16_182,C3,C5,C3-TCE,C5-TCE,C10_182,C14_182,C17,C17-TCE,C18_182,C2,C2-TCE,C7,C8_182,C9_182
2023-01-03,,,,,18.961,7.43,9847.0,8530.0,,,13.822,9509.0,,10.75,15688.0,11.906,,
2023-01-04,,,,,18.544,7.17,9963.0,7996.0,,,13.567,9738.0,,10.444,15153.0,11.628,,
2023-01-05,,,,,18.456,7.205,10738.0,8974.0,,,13.539,10575.0,,10.288,15425.0,11.45,,
2023-01-06,,,,,18.344,7.14,10112.0,8301.0,,,13.794,10859.0,,10.05,14144.0,11.489,,
2023-01-09,,,,,18.906,7.4,11497.0,9859.0,,,14.072,11859.0,,10.125,14344.0,11.611,,
2023-01-10,,,,,18.583,7.11,10988.0,8489.0,,,13.872,11454.0,,9.95,13591.0,11.511,,
2023-01-11,,,,,18.028,6.99,9804.0,7803.0,,,13.533,10474.0,,9.831,12983.0,11.272,,
2023-01-12,,,,,17.789,7.1,8641.0,7781.0,,,13.194,8914.0,,9.269,10188.0,10.889,,
2023-01-13,,,,,17.708,7.18,7731.0,7555.0,,,12.644,6740.0,,8.944,8285.0,10.728,,
2023-01-16,,,,,17.828,7.48,7424.0,8627.0,,,12.639,6205.0,,8.888,7668.0,10.761,,
2023-01-17,,,,,17.928,7.19,7513.0,7057.0,,,12.609,6021.0,,8.806,7355.0,10.633,,
2023-01-18,,,,,17.767,6.895,6692.0,5128.0,,,12.57,5434.0,,8.606,6381.0,10.35,,
2023-01-19,,,,,17.3,6.705,5523.0,3952.0,,,12.428,4822.0,,8.344,5002.0,9.828,,
2023-01-20,,,,,16.972,6.65,4807.0,3613.0,,,12.228,4227.0,,8.188,4718.0,9.528,,
2023-01-23,,,,,16.838,6.645,3940.0,3080.0,,,12.15,3442.0,,8.1,3763.0,9.383,,
2023-01-24,,,,,16.75,6.635,3223.0,2571.0,,,12.056,2672.0,,8.025,3078.0,9.233,,
2023-01-25,,,,,16.739,6.445,3172.0,1577.0,,,11.956,2379.0,,7.975,2971.0,9.128,,
2023-01-26,,,,,16.689,6.28,3103.0,761.0,,,11.917,2305.0,,7.888,2922.0,8.739,,
2023-01-27,,,,,16.883,6.3,3051.0,497.0,,,11.928,1916.0,,7.831,2380.0,8.567,,
2023-01-30,,,,,16.811,6.365,2978.0,886.0,,,11.889,1879.0,,7.881,2773.0,8.522,,
2023-01-31,,,,,16.75,6.36,3203.0,1152.0,,,11.839,2080.0,,7.819,2808.0,8.517,,
2023-02-01,,,,,16.622,6.33,3119.0,1141.0,,,11.744,1990.0,,7.369,1031.0,8.433,,
2023-02-02,,,,,16.193,6.39,2302.0,1472.0,,,11.594,1623.0,,7.094,-212.0,8.344,,
2023-02-03,,,,,16.06,6.375,3086.0,2278.0,,,11.589,2616.0,,6.969,-10.0,8.283,,
2023-02-06,,,,,16.0,6.315,3324.0,2272.0,,,11.511,2752.0,,6.813,-224.0,8.2,,
2023-02-07,,,,,16.417,6.26,4433.0,2233.0,,,11.617,3307.0,,6.788,175.0,8.2,,
2023-02-08,,,,,16.567,6.27,3998.0,1668.0,,,11.7,2824.0,,6.769,-622.0,8.239,,
2023-02-09,,,,,16.611,6.02,3700.0,69.0,,,11.889,2952.0,,6.756,-988.0,8.233,,
2023-02-10,,,,,16.683,6.2,3861.0,1003.0,,,11.911,3029.0,,6.788,-963.0,8.311,,
2023-02-13,,,,,16.683,6.325,3684.0,1490.0,,,11.967,3006.0,,6.869,-955.0,8.406,,
2023-02-14,,,,,16.428,6.305,3408.0,1580.0,,,11.906,3064.0,,6.806,-1162.0,7.578,,
2023-02-15,,,,,16.3,6.165,3432.0,1099.0,,,11.861,3211.0,,6.675,-1451.0,7.489,,
2023-02-16,,,,,16.172,6.077,3781.0,1159.0,,,11.772,3555.0,,6.563,-1451.0,7.411,,
2023-02-17,,,,,16.111,6.062,3671.0,1091.0,,,11.667,3287.0,,6.519,-1590.0,7.367,,
2023-02-20,,,,,16.05,6.115,4657.0,2293.0,,,11.589,4145.0,,6.5,-1045.0,7.378,,
2023-02-21,,,,,16.072,6.13,4651.0,2328.0,,,11.561,4023.0,,6.525,-996.0,7.417,,
2023-02-22,,,,,16.3,6.295,5674.0,3652.0,,,11.683,4896.0,,6.525,-792.0,7.644,,
2023-02-23,,,,,16.889,6.805,7547.0,6852.0,,,11.967,6330.0,,6.694,338.0,7.944,,
2023-02-24,,,,,17.067,6.825,7572.0,6679.0,,,12.033,6191.0,,6.806,505.0,8.122,,
2023-02-27,,,,,17.122,7.07,7533.0,7803.0,,,12.094,6209.0,,6.969,865.0,8.239,,
2023-02-28,,,,,17.144,7.073,7823.0,8026.0,,,12.106,6478.0,,7.113,1482.0,8.272,,
2023-03-01,,7703.0,929.0,,17.825,7.45,8544.0,9423.0,,,12.575,7118.0,,7.569,2829.0,8.622,,
2023-03-02,,8296.0,1000.0,,18.122,7.375,9130.0,9041.0,,,12.656,7332.0,,7.931,4262.0,8.789,,
2023-03-03,,9910.0,1195.0,,18.75,7.75,10202.0,10811.0,,,13.15,8475.0,,8.475,6130.0,9.383,,
2023-03-06,,11026.0,1329.0,,19.033,8.09,10829.0,12602.0,,,13.606,9746.0,,8.781,7214.0,9.678,,
2023-03-07,,12201.0,1471.0,,19.344,8.06,11522.0,12516.0,,,13.878,10540.0,,8.988,7792.0,10.333,,
2023-03-08,,12851.0,1550.0,,19.367,8.065,11794.0,12733.0,,,14.139,11447.0,,9.075,8478.0,10.761,,
2023-03-09,,13783.0,1662.0,,19.656,8.27,12730.0,14086.0,,,14.372,12414.0,,9.306,9849.0,11.133,,
2023-03-10,,14466.0,1744.0,,19.872,8.375,12978.0,14471.0,,,14.65,12977.0,,9.488,10397.0,11.306,,
2023-03-13,,15099.0,1821.0,,20.156,8.495,13756.0,15266.0,,,15.1,14374.0,,9.65,11213.0,11.506,,
2023-03-14,,17500.0,2110.0,,21.422,9.175,16471.0,18915.0,,,16.244,17604.0,,10.075,13210.0,12.067,,
2023-03-15,,17453.0,2104.0,,21.38,9.083,16537.0,18571.0,,,16.259,17786.0,,10.15,13982.0,12.056,,
2023-03-16,,16387.0,1976.0,,20.694,8.625,16783.0,17586.0,,,15.906,18392.0,,9.969,14805.0,11.511,,
2023-03-17,,15867.0,1913.0,,20.589,8.755,16131.0,17874.0,,,15.922,18007.0,,9.919,14237.0,11.05,,
2023-03-20,,16134.0,1945.0,,20.622,9.095,16187.0,19598.0,,,16.0,18203.0,,9.85,13942.0,10.75,,
2023-03-21,,15601.0,1881.0,,20.206,8.85,15692.0,18625.0,,,15.578,17402.0,,9.744,13782.0,10.572,,
2023-03-22,,14528.0,1752.0,,19.556,8.545,13945.0,16678.0,,,14.956,15314.0,,9.45,11940.0,10.139,,
2023-03-23,,15396.0,1856.0,,20.178,8.928,14866.0,18373.0,,,15.161,15561.0,,9.663,12417.0,10.3,,
2023-03-24,,15611.0,1882.0,,20.45,8.85,15284.0,17875.0,,,15.322,15872.0,,9.713,12481.0,10.4,,
2023-03-27,,14888.0,1795.0,,20.233,8.41,15478.0,16157.0,,,15.144,16000.0,,9.631,12688.0,10.267,,
2023-03-28,,13655.0,1646.0,,20.01,7.843,14683.0,12967.0,,,14.922,15072.0,,9.431,11382.0,10.044,,
2023-03-29,,13788.0,1662.0,,20.833,7.82,15981.0,12575.0,,,15.161,15390.0,,9.494,11137.0,10.028,,
2023-03-30,,13901.0,1676.0,,20.883,7.885,16158.0,12973.0,,,15.272,15759.0,,9.419,10861.0,10.017,,
2023-03-31,,13806.0,1665.0,,21.0,7.9,16162.0,12858.0,,,15.45,16010.0,,9.306,10167.0,9.761,,
2023-04-03,,,,,21.511,8.175,17042.0,14151.0,,,15.661,16444.0,,9.406,10467.0,9.783,,
2023-04-04,,,,,22.222,8.875,17270.0,16728.0,,,16.061,16370.0,,9.781,10892.0,10.017,,
2023-04-05,,,,,22.706,8.77,18787.0,16668.0,,,16.283,17498.0,,10.156,12741.0,10.383,,
2023-04-06,,,,,22.822,8.585,18868.0,15600.0,,,16.328,17474.0,,10.581,14554.0,11.217,,
2023-04-11,,,,,22.222,7.985,17378.0,12283.0,,,16.05,16446.0,,10.381,13862.0,11.089,,
2023-04-12,,,,,21.9,8.055,16397.0,12349.0,,,15.911,15746.0,,10.281,13403.0,10.722,,
2023-04-13,,,,,22.028,8.53,16472.0,14620.0,,,15.928,15620.0,,10.394,13600.0,10.728,,
2023-04-14,,,,,22.15,8.18,16722.0,12844.0,,,15.956,15704.0,,10.381,13549.0,10.744,,
2023-04-17,,,,,21.911,8.085,16379.0,12468.0,,,15.896,15669.0,,10.331,13480.0,10.522,,
2023-04-18,,,,,21.567,7.715,15898.0,10749.0,,,15.662,15241.0,,10.119,12920.0,10.272,,
2023-04-19,,,,,21.183,7.705,15091.0,10656.0,,,15.439,14605.0,,10.056,12686.0,10.178,,
2023-04-20,,,,,21.389,8.065,15873.0,12808.0,,,15.544,15243.0,,10.094,13236.0,10.661,,
2023-04-21,,,,,21.7,8.675,17336.0,16633.0,,,15.756,16619.0,,10.275,14677.0,11.044,,
2023-04-24,,,,,21.678,8.475,17006.0,15372.0,,,15.697,16188.0,,10.275,14643.0,11.353,,
2023-04-25,,,,,21.756,8.33,16785.0,14317.0,,,15.661,15732.0,,10.306,14490.0,11.422,,
2023-04-26,,,,,22.117,8.54,17872.0,15704.0,,,15.783,16415.0,,10.531,15762.0,11.661,,
2023-04-27,,,,,22.65,9.1,19033.0,18650.0,,,16.137,17454.0,,10.813,16987.0,11.894,,
2023-04-28,,,,,22.728,9.043,19641.0,18742.0,,,16.206,18073.0,,10.894,17762.0,11.972,,
2023-05-02,,,,,22.661,8.885,18955.0,17470.0,,,16.15,17393.0,,10.85,17204.0,11.978,,
2023-05-03,,,,,22.511,8.76,19341.0,17408.0,,,16.056,17800.0,,10.869,17934.0,12.394,,
2023-05-04,,,,,22.344,8.715,19861.0,17895.0,,,16.0,18469.0,,10.831,18539.0,12.383,,
2023-05-05,,,,,22.319,8.91,19851.0,18922.0,,,16.038,18607.0,,10.844,18667.0,12.472,,
2023-05-09,,,,,22.444,9.435,19080.0,20740.0,,,16.183,18012.0,,11.063,18368.0,12.706,,
2023-05-10,,,,,22.556,9.435,19934.0,21273.0,,,16.272,18855.0,,11.181,19275.0,13.317,,
2023-05-11,,,,,22.4,9.18,19408.0,19790.0,,,16.194,18440.0,,11.05,18458.0,13.356,,
2023-05-12,,,,,22.194,8.952,19279.0,18861.0,,,16.1,18458.0,,10.738,17395.0,13.15,,
2023-05-15,,19777.0,2385.0,,21.856,8.86,18799.0,18551.0,,,15.828,17920.0,,10.506,16774.0,12.922,,
2023-05-16,,19033.0,2295.0,,21.411,8.725,17773.0,17738.0,,,15.6,17175.0,,10.325,15908.0,12.683,,
2023-05-17,,18111.0,2184.0,,21.161,8.795,17102.0,17944.0,,,15.472,16667.0,,10.05,14845.0,12.156,,
2023-05-18,,17767.0,2142.0,,21.033,8.84,16188.0,17616.0,,,15.386,15803.0,,10.019,14300.0,11.867,,
2023-05-19,,17459.0,2105.0,,20.794,8.805,15775.0,17487.0,,,15.224,15433.0,,9.944,14045.0,11.783,,
2023-05-22,,17126.0,2065.0,,20.656,8.753,15513.0,17231.0,,,15.122,15173.0,,9.85,13789.0,11.689,,
2023-05-23,,16922.0,2040.0,,20.611,8.85,15612.0,17883.0,,,15.081,15245.0,,9.681,13195.0,11.461,,
2023-05-24,,16010.0,1930.0,,20.35,8.635,14899.0,16621.0,,,15.083,15060.0,,9.481,12290.0,10.961,,
2023-05-25,,14577.0,1758.0,,19.972,8.27,13926.0,14569.0,,,14.828,14169.0,,9.206,10884.0,10.594,,
2023-05-26,,13956.0,1683.0,,19.489,8.36,13556.0,15519.0,,,14.6,14127.0,,8.919,10192.0,10.444,,
2023-05-30,,13221.0,1594.0,,19.317,8.0,12999.0,13501.0,,,14.489,13625.0,,8.688,9184.0,10.313,,
2023-05-31,,10099.0,1218.0,,18.567,7.415,11905.0,10844.0,,,14.011,12733.0,,8.181,7625.0,8.65,,
2023-06-01,,9487.0,1144.0,,18.072,7.55,11254.0,11807.0,,,13.933,12840.0,,7.975,7036.0,8.263,,
2023-06-02,,9254.0,1116.0,,18.083,7.57,10960.0,11642.0,,,13.961,12610.0,,7.919,6431.0,8.088,,
2023-06-05,,9766.0,1178.0,,18.278,7.995,10999.0,13517.0,,,14.044,12497.0,,7.919,6116.0,8.025,,
2023-06-06,,11470.0,1383.0,,19.175,8.055,16397.0,12349.0,,,15.911,15746.0,,10.281,13403.0,10.722,,
2023-06-07,,11503.0,1387.0,,19.272,8.55,12555.0,16004.0,,,14.484,13270.0,,8.05,6241.0,8.413,,
2023-06-08,,12112.0,1460.0,,19.522,8.66,12801.0,16357.0,,,14.572,13265.0,,8.188,6572.0,8.588,,
2023-06-09,,12560.0,1514.0,,19.7,8.735,13488.0,17022.0,,,14.683,13881.0,,8.275,7108.0,8.631,,
2023-06-12,,12702.0,1532.0,,19.861,8.64,13776.0,16513.0,,,14.833,14248.0,,8.319,7252.0,8.681,,
2023-06-13,,13163.0,1587.0,,20.05,8.535,14870.0,16586.0,,,14.944,15234.0,,8.481,8540.0,8.881,,
2023-06-14,,13106.0,1580.0,,20.378,8.515,14955.0,16009.0,,,15.133,15192.0,,8.669,8806.0,8.844,,
2023-06-15,,13258.0,1599.0,,20.461,8.38,15089.0,15296.0,,,15.183,15296.0,,8.775,9301.0,8.944,,
2023-06-16,,,,,20.389,8.125,14611.0,13713.0,,,15.137,14852.0,,8.756,8914.0,8.919,,
2023-06-19,,,,,20.322,8.06,13965.0,12949.0,,,15.097,14252.0,,8.769,8682.0,8.938,,
2023-06-20,,,,,20.422,7.895,13787.0,11791.0,,,15.141,14008.0,,8.913,9184.0,9.288,,
2023-06-21,,,,,20.822,8.105,14853.0,13095.0,,,15.4,14957.0,,9.219,10856.0,10.113,,
2023-06-22,,,,,21.611,8.51,16015.0,14826.0,,,15.961,16059.0,,9.781,12549.0,10.95,,
2023-06-23,,,,,21.733,8.795,16838.0,16770.0,,,16.072,16912.0,,9.869,13504.0,11.169,,
2023-06-26,,,,,21.694,8.645,16998.0,16205.0,,,16.098,17209.0,,9.9,13772.0,11.238,,
2023-06-27,,,,,21.122,8.162,16047.0,13893.0,,,15.744,16445.0,,9.75,13264.0,10.85,,
2023-06-28,,,,,20.511,8.21,14940.0,14221.0,,,15.4,15631.0,,9.531,12402.0,10.3,,
2023-06-29,,,,,20.483,8.345,14757.0,14801.0,,,15.383,15463.0,,9.344,11598.0,9.788,,
2023-06-30,,,,,20.711,8.31,15236.0,14648.0,,,15.478,15742.0,,9.338,11686.0,9.419,,
2023-07-03,,,,,20.767,8.19,15169.0,13886.0,,,15.45,15498.0,,9.25,10998.0,9.281,,
2023-07-04,,,,,20.506,8.15,14733.0,13749.0,,,15.328,15251.0,,9.113,10417.0,9.125,,
2023-07-05,,,,,20.056,7.96,13825.0,12764.0,,,15.05,14498.0,,8.813,9165.0,8.856,,
2023-07-06,,,,,19.967,8.045,13916.0,13422.0,,,15.011,14652.0,,8.613,8397.0,8.881,,
2023-07-07,,,,,20.033,8.068,14570.0,13981.0,,,15.011,15155.0,,8.594,8730.0,9.063,,
2023-07-10,,,,,19.85,8.305,13745.0,14797.0,,,14.85,14284.0,,8.594,8274.0,9.169,,
2023-07-11,,,,,19.739,8.095,13625.0,13810.0,,,14.65,13851.0,,8.581,8136.0,9.419,,
2023-07-12,,,,,19.894,8.105,14019.0,13936.0,,,14.733,14155.0,,8.744,8725.0,10.063,,
2023-07-13,,,,,20.067,7.98,14282.0,13232.0,,,14.589,13699.0,,8.606,8167.0,10.319,,
2023-07-14,,,,,19.978,7.815,14037.0,12333.0,,,14.511,13427.0,,8.538,7585.0,10.288,,
2023-07-17,,,,,19.689,7.75,13773.0,12260.0,,,14.45,13560.0,,8.413,7422.0,10.175,,
2023-07-18,,,,,19.528,7.63,13584.0,11756.0,,,14.433,13638.0,,8.263,6874.0,9.913,,
2023-07-19,,,,,19.306,7.495,13136.0,11060.0,,,14.261,13175.0,,8.088,6171.0,9.838,,
2023-07-20,,,,,19.078,7.43,12676.0,10720.0,,,14.039,12579.0,,7.788,4693.0,9.394,,
2023-07-21,,,,,19.117,7.67,13010.0,12160.0,,,14.081,12937.0,,7.694,4634.0,9.369,,
2023-07-24,,,,,19.128,7.645,12705.0,11758.0,,,14.094,12658.0,,7.625,3931.0,9.356,,
2023-07-25,,,,,19.106,7.545,12178.0,10840.0,,,14.094,12193.0,,7.656,3564.0,9.475,,
2023-07-26,,,,,19.383,7.66,12517.0,11251.0,,,14.25,12405.0,,8.388,6467.0,11.006,,
2023-07-27,,,,,19.572,7.7,12485.0,11114.0,,,14.372,12338.0,,8.506,6657.0,11.469,,
2023-07-28,,,,,19.639,7.745,12380.0,11143.0,,,14.594,12696.0,,8.619,6884.0,11.706,,
2023-07-31,,15533.0,1873.0,,19.85,8.04,12728.0,12589.0,,,14.75,13042.0,,8.688,7033.0,11.806,,
2023-08-01,,15924.0,1920.0,,20.156,8.255,12808.0,13243.0,,,14.989,13169.0,,8.825,7103.0,11.838,,
2023-08-02,,14997.0,1808.0,,20.089,8.05,12686.0,12207.0,,,14.894,12928.0,,8.744,6731.0,11.631,,
2023-08-03,,14956.0,1803.0,,20.078,8.28,12397.0,13154.0,,,14.894,12672.0,,8.663,6358.0,11.6,,
2023-08-04,,15080.0,1818.0,,20.389,8.295,12714.0,12981.0,,,14.983,12622.0,,8.731,6154.0,11.594,,
2023-08-07,,15192.0,1832.0,,20.472,8.525,12651.0,13962.0,,,15.028,12522.0,,8.719,5863.0,11.594,,
2023-08-08,,14791.0,1783.0,,20.494,8.38,12951.0,13439.0,,,15.239,13326.0,,8.719,6088.0,11.531,,
2023-08-09,,14526.0,1752.0,,20.4,8.315,13013.0,13316.0,,,15.233,13548.0,,8.719,6363.0,11.406,,
2023-08-10,,13883.0,1674.0,,20.328,8.045,12199.0,11373.0,,,15.153,12691.0,,8.656,5433.0,11.35,,
2023-08-11,,13200.0,1592.0,,20.3,7.735,12164.0,9810.0,,,15.048,12433.0,,8.494,4765.0,11.269,,
2023-08-14,,13017.0,1570.0,,20.289,7.72,12162.0,9750.0,,,15.039,12428.0,,8.481,4777.0,11.263,,
2023-08-15,,13244.0,1597.0,,20.85,7.595,13269.0,9113.0,,,15.238,12953.0,,8.544,5113.0,11.319,,
2023-08-16,,14106.0,1701.0,,21.544,8.1,14905.0,11912.0,,,15.644,14282.0,,8.719,6187.0,11.394,,
2023-08-17,,13809.0,1665.0,,21.444,7.98,14727.0,11317.0,,,15.583,14140.0,,8.713,6331.0,11.275,,
2023-08-18,,13255.0,1598.0,,21.228,7.84,14301.0,10603.0,,,15.411,13686.0,,8.606,5900.0,11.031,,
2023-08-21,,12752.0,1538.0,,20.867,7.74,13509.0,10027.0,,,15.247,13177.0,,8.525,5536.0,10.9,,
2023-08-22,,12117.0,1461.0,,20.25,7.73,12233.0,9926.0,,,15.061,12628.0,,8.288,4551.0,10.656,,
2023-08-23,,11315.0,1364.0,,19.856,7.54,11821.0,9266.0,,,14.867,12468.0,,8.038,4023.0,10.388,,
2023-08-24,,10443.0,1259.0,,19.272,7.29,11093.0,8349.0,,,14.6,12171.0,,7.838,3518.0,10.169,,
2023-08-25,,9735.0,1174.0,,19.072,7.39,10629.0,8801.0,,,14.356,11460.0,,7.738,3016.0,9.738,,
2023-08-29,,9997.0,1205.0,,19.133,7.702,10266.0,9983.0,,,14.378,11053.0,,7.738,2651.0,9.663,,
2023-08-30,,,,,18.989,7.505,9883.0,8896.0,,,14.111,10253.0,,7.675,2353.0,9.356,,
2023-08-31,,,,,18.778,7.67,9684.0,9920.0,,,14.056,10317.0,,7.594,2375.0,9.069,,
2023-09-01,,,,,18.672,7.67,9524.0,9961.0,,,13.989,10187.0,,7.444,1696.0,8.756,,
2023-09-04,,,,,18.822,7.95,9060.0,10747.0,,,14.061,9646.0,,7.469,427.0,8.731,,
2023-09-05,,,,,18.939,7.79,9666.0,10248.0,,,14.1,10110.0,,7.119,37.0,8.569,,
2023-09-06,,,,,18.811,7.88,9028.0,10382.0,,,14.089,9711.0,,7.094,-513.0,8.744,,
2023-09-07,,,,,18.95,8.265,9352.0,12386.0,,,14.139,9890.0,,7.319,507.0,9.131,,
2023-09-08,,,,,19.483,8.262,10364.0,12338.0,,,14.267,10190.0,,7.488,1078.0,9.544,,
2023-09-11,,,,,19.683,8.3,10551.0,12357.0,,,14.389,10313.0,,7.55,1107.0,9.681,,
2023-09-12,,,,,19.822,8.255,10993.0,12269.0,,,14.439,10606.0,,7.594,1394.0,9.75,,
2023-09-13,,,,,20.067,8.36,10993.0,12396.0,,,14.589,10537.0,,7.738,1647.0,10.156,,
2023-09-14,,,,,20.206,8.56,11257.0,13407.0,,,14.711,10850.0,,8.031,2727.0,10.419,,
2023-09-15,,,,,20.472,8.85,11298.0,14477.0,,,14.8,10620.0,,8.338,3546.0,10.619,,
2023-09-18,,,,,20.867,9.2,12265.0,16419.0,,,15.0,11328.0,,8.638,4954.0,10.894,,
2023-09-19,,,,,21.633,9.645,13727.0,18646.0,,,15.386,12300.0,,9.138,6916.0,11.175,,
2023-09-20,,,,,22.383,9.47,15217.0,17762.0,,,15.761,13299.0,,9.469,8164.0,11.869,,
2023-09-21,,,,,22.117,9.015,14929.0,15643.0,,,16.25,14818.0,,9.438,8371.0,11.856,,
2023-09-22,,,,,22.372,9.495,15314.0,17990.0,,,16.394,15085.0,,9.538,8599.0,11.825,,
2023-09-25,,,,,22.556,9.69,15884.0,19159.0,,,16.5,15564.0,,9.644,9269.0,11.856,,
2023-09-26,,,,,23.967,10.22,18777.0,21952.0,,,17.261,17678.0,,10.038,11054.0,12.275,,
2023-09-27,,,,,24.128,10.35,18768.0,22340.0,,,17.517,18040.0,,11.225,15683.0,13.325,,
2023-09-28,,,,,23.338,9.915,16489.0,19514.0,,,17.288,16743.0,,11.775,17284.0,13.331,,
2023-09-29,,,,,23.331,9.87,16791.0,19551.0,,,17.256,16962.0,,11.794,17579.0,13.35,,
2023-10-02,,,,,23.7,10.43,17657.0,22522.0,,,17.488,17707.0,,12.074,18887.0,13.569,,
2023-10-03,,,,,24.256,10.755,18952.0,24346.0,,,17.825,18787.0,,12.544,21072.0,13.988,,
2023-10-04,,,,,24.322,10.555,19053.0,23301.0,,,17.933,19044.0,,12.656,21559.0,14.313,,
2023-10-05,,,,,24.767,10.655,20938.0,24660.0,,,18.244,20833.0,,12.856,23289.0,14.731,,
2023-10-06,,,,,26.378,11.158,24709.0,27724.0,,,19.383,24410.0,,13.556,26655.0,15.481,,
2023-10-09,,,,,26.644,11.295,25056.0,28272.0,,,19.756,25224.0,,13.825,27547.0,16.175,,
2023-10-10,,,,,26.178,11.005,23584.0,26328.0,,,19.567,24194.0,,13.694,26382.0,16.263,,
2023-10-11,,,,,25.783,10.5,22923.0,23854.0,,,19.433,23954.0,,13.794,26844.0,16.113,,
2023-10-12,,27185.0,3278.0,,25.589,10.445,22767.0,23765.0,,,19.376,24022.0,,13.7,26640.0,16.181,,
2023-10-13,,27591.0,3327.0,,25.733,10.41,22419.0,23053.0,,,19.339,23316.0,,13.681,26218.0,16.694,,
2023-10-16,,28348.0,3418.0,,25.911,10.67,22158.0,23862.0,,,19.5,23153.0,,13.863,26314.0,16.981,,
2023-10-17,,30348.0,3659.0,,26.444,11.03,22993.0,25514.0,,,19.867,23913.0,,14.244,27696.0,17.538,,
2023-10-18,,31089.0,3749.0,,26.811,11.22,23914.0,26649.0,,,19.994,24438.0,,14.513,29142.0,17.75,,
2023-10-19,,30130.0,3633.0,,26.4,10.78,22619.0,23998.0,,,19.894,23709.0,,14.381,28147.0,17.606,,
2023-10-20,,29493.0,3556.0,,25.772,10.7,21568.0,23749.0,,,19.683,23332.0,,14.281,27619.0,17.413,,
2023-10-23,,28805.0,3473.0,,25.317,10.655,20492.0,23370.0,,,19.083,21577.0,,14.119,26658.0,17.181,,
2023-10-24,,27169.0,3276.0,,24.633,10.36,19548.0,22207.0,,,18.472,20353.0,,13.85,26044.0,16.569,,
2023-10-25,,24386.0,2940.0,,23.778,9.745,18621.0,19714.0,,,17.978,19780.0,,13.406,25167.0,15.731,,
2023-10-26,,20446.0,2465.0,,22.806,8.92,16506.0,15342.0,,,17.322,17858.0,,11.95,19362.0,14.869,,
2023-10-27,,18461.0,2226.0,,21.428,8.545,13886.0,13514.0,,,16.433,15605.0,,11.375,17090.0,14.469,,
2023-10-30,,17344.0,2091.0,,20.806,8.49,12559.0,13150.0,,,15.944,14219.0,,11.05,15848.0,14.175,,
2023-10-31,,16750.0,2020.0,,20.839,8.475,12269.0,12774.0,,,15.917,13806.0,,11.025,15700.0,13.656,,
2023-11-01,,15751.0,1899.0,,20.539,8.175,11055.0,10720.0,,,15.428,11917.0,,10.85,14834.0,13.244,,
2023-11-02,,15613.0,1883.0,,20.156,8.025,10319.0,9972.0,,,15.244,11450.0,,10.725,14466.0,13.288,,
2023-11-03,,17690.0,2133.0,,20.833,8.57,11655.0,12750.0,,,15.6,12390.0,,10.781,14729.0,14.063,,
2023-11-06,,19234.0,2319.0,,21.311,9.48,12588.0,17380.0,,,15.95,13305.0,,11.119,16293.0,14.4,,
2023-11-07,,20126.0,2427.0,,21.333,9.895,12276.0,19196.0,,,15.956,12979.0,,11.206,16394.0,14.469,,
2023-11-08,,19222.0,2318.0,,21.05,9.37,12448.0,17136.0,,,15.778,13211.0,,11.094,16684.0,14.294,,
2023-11-09,,20618.0,2486.0,,21.583,9.89,13678.0,19937.0,,,16.067,14145.0,,11.238,17770.0,14.406,,
2023-11-10,,21473.0,2589.0,,21.989,9.995,14469.0,20463.0,,,16.322,14809.0,,11.406,18378.0,14.638,,
2023-11-13,,,,,22.017,9.99,14583.0,20488.0,,,16.328,14882.0,,11.513,18720.0,14.7,,
2023-11-14,,,,,21.911,9.95,13772.0,19776.0,,,16.344,14345.0,,11.488,18085.0,14.688,,
2023-11-15,,,,,21.928,10.365,13440.0,21583.0,,,16.422,14200.0,,11.456,17829.0,14.563,,
2023-11-16,,,,,22.506,10.67,15094.0,23571.0,,,16.778,15633.0,,11.475,18339.0,14.669,,
2023-11-17,,,,,22.589,10.22,15900.0,21818.0,,,16.794,16293.0,,11.525,19140.0,15.6,,
2023-11-20,,,,,22.278,9.965,14486.0,19844.0,,,16.622,15070.0,,11.45,18354.0,15.594,,
2023-11-21,,,,,21.789,9.67,12613.0,17574.0,,,16.461,13771.0,,11.263,16879.0,15.281,,
2023-11-22,,,,,21.572,9.16,12579.0,15308.0,,,16.267,13638.0,,11.113,16396.0,15.031,,
2023-11-23,,,,,23.833,9.675,17762.0,18541.0,,,17.156,16679.0,,11.519,18722.0,15.413,,
2023-11-24,,,,,26.433,11.015,22852.0,25338.0,,,18.978,21452.0,,12.894,24107.0,17.206,,
2023-11-27,,,,,26.972,11.78,23827.0,29162.0,,,19.96,23959.0,,14.213,29091.0,18.181,,
2023-11-28,,,,,26.956,11.195,24319.0,26622.0,,,20.056,24716.0,,15.038,32762.0,19.605,,
2023-11-29,,,,,29.028,12.28,28407.0,32152.0,,,21.328,28074.0,,16.581,38509.0,22.769,,
2023-11-30,,,,,31.628,13.05,33863.0,36352.0,,,22.861,32435.0,,18.063,44421.0,24.681,,
2023-12-01,,,,,34.444,13.105,39666.0,36840.0,,,25.622,39963.0,,20.688,56244.0,25.938,,
2023-12-04,,,,,35.022,13.745,40432.0,39786.0,,,26.239,41231.0,,21.375,58708.0,26.775,,
2023-12-05,,,,,32.167,12.745,35500.0,35280.0,,,24.239,36625.0,,20.438,55560.0,25.1,,
